player_id,team_id,first_name,last_name,position,nationality,date_of_birth,jersey_number,is_active
1264,51,Player1264,Last1264,Midfielder,Italy,2000-03-26,76,1
1265,51,Player1265,Last1265,Defender,Brazil,2002-03-25,29,1
1266,51,Player1266,Last1266,Forward,Argentina,1984-08-01,27,1
1267,51,Player1267,Last1267,Defender,Brazil,1984-04-19,61,1
1268,51,Player1268,Last1268,Defender,Portugal,2005-07-15,62,1
1269,51,Player1269,Last1269,Midfielder,Argentina,1986-12-18,30,1
1270,51,Player1270,Last1270,Forward,France,1995-04-21,69,1
1271,51,Player1271,Last1271,Midfielder,England,1995-01-09,30,1
1272,51,Player1272,Last1272,Goalkeeper,Brazil,1999-03-21,36,1
1273,51,Player1273,Last1273,Goalkeeper,England,1983-03-26,55,1
1274,51,Player1274,Last1274,Goalkeeper,Spain,1998-07-08,68,1
1275,51,Player1275,Last1275,Goalkeeper,Argentina,1986-02-12,59,1
1276,52,Player1276,Last1276,Midfielder,Argentina,1994-08-17,44,1
1277,52,Player1277,Last1277,Midfielder,Portugal,1990-01-24,8,1
1278,52,Player1278,Last1278,Defender,Italy,1984-04-28,7,1
1279,52,Player1279,Last1279,Midfielder,France,1984-06-24,16,1
1280,52,Player1280,Last1280,Midfielder,India,1983-06-17,22,1
1281,52,Player1281,Last1281,Goalkeeper,Brazil,1989-08-14,57,1
1282,52,Player1282,Last1282,Forward,Germany,1983-07-20,96,1
1283,52,Player1283,Last1283,Midfielder,France,2005-07-10,91,1
1284,52,Player1284,Last1284,Goalkeeper,Brazil,1995-11-14,28,1
1285,52,Player1285,Last1285,Goalkeeper,Brazil,2000-01-01,92,1
1286,52,Player1286,Last1286,Forward,Argentina,1987-06-04,12,1
1287,52,Player1287,Last1287,Goalkeeper,Netherlands,2001-03-14,85,1
1288,52,Player1288,Last1288,Defender,France,1991-05-01,31,1
1289,52,Player1289,Last1289,Defender,Italy,2005-06-23,20,1
1290,52,Player1290,Last1290,Defender,France,2003-06-27,80,1
1291,52,Player1291,Last1291,Goalkeeper,Italy,1999-01-09,24,1
1292,52,Player1292,Last1292,Goalkeeper,Netherlands,1985-06-04,2,1
1293,52,Player1293,Last1293,Forward,Italy,2000-06-21,21,1
1294,52,Player1294,Last1294,Forward,Spain,1996-12-02,40,1
1295,52,Player1295,Last1295,Defender,France,1983-09-28,51,1
1296,52,Player1296,Last1296,Forward,Germany,1988-10-05,72,1
1297,52,Player1297,Last1297,Midfielder,Germany,1984-07-16,73,1
1298,52,Player1298,Last1298,Goalkeeper,Germany,1994-10-06,27,1
1299,52,Player1299,Last1299,Forward,Italy,1998-10-16,94,1
1300,52,Player1300,Last1300,Defender,Brazil,2002-10-08,66,1
1301,53,Player1301,Last1301,Midfielder,Italy,1994-04-28,45,1
1302,53,Player1302,Last1302,Midfielder,Portugal,2004-11-27,35,1
1303,53,Player1303,Last1303,Forward,India,2005-06-17,77,1
1304,53,Player1304,Last1304,Defender,Brazil,1989-09-14,57,1
1305,53,Player1305,Last1305,Defender,India,1992-02-03,76,1
1306,53,Player1306,Last1306,Midfielder,Netherlands,2004-11-17,86,1
1307,53,Player1307,Last1307,Goalkeeper,Italy,2004-02-10,96,1
1308,53,Player1308,Last1308,Goalkeeper,Netherlands,2004-04-27,85,1
1309,53,Player1309,Last1309,Forward,Spain,1989-10-06,24,1
1310,53,Player1310,Last1310,Midfielder,Argentina,1986-09-26,34,1
1311,53,Player1311,Last1311,Midfielder,England,1984-02-18,98,1
1312,53,Player1312,Last1312,Forward,Germany,2003-04-27,94,1
1313,53,Player1313,Last1313,Goalkeeper,Brazil,1992-07-03,70,1
1314,53,Player1314,Last1314,Forward,Germany,1997-05-24,5,1
1315,53,Player1315,Last1315,Forward,Italy,2005-03-10,99,1
1316,53,Player1316,Last1316,Defender,Italy,1994-08-22,39,1
1317,53,Player1317,Last1317,Forward,Spain,2002-06-12,16,1
1318,53,Player1318,Last1318,Midfielder,France,1983-10-14,36,1
1319,53,Player1319,Last1319,Midfielder,Netherlands,1992-06-02,35,1
1320,53,Player1320,Last1320,Goalkeeper,Italy,1995-10-16,46,1
1321,53,Player1321,Last1321,Goalkeeper,Netherlands,1996-10-13,67,1
1322,53,Player1322,Last1322,Defender,Italy,2001-11-24,55,1
1323,53,Player1323,Last1323,Forward,Germany,1983-09-12,96,1
1324,53,Player1324,Last1324,Goalkeeper,India,1986-04-07,18,1
1325,53,Player1325,Last1325,Defender,Italy,1995-01-27,13,1
1326,54,Player1326,Last1326,Defender,India,2003-05-07,6,1
1327,54,Player1327,Last1327,Goalkeeper,India,2004-04-20,87,1
1328,54,Player1328,Last1328,Midfielder,France,1991-08-11,75,1
1329,54,Player1329,Last1329,Goalkeeper,England,1994-12-19,3,1
1330,54,Player1330,Last1330,Goalkeeper,India,1998-03-03,56,1
1331,54,Player1331,Last1331,Defender,Argentina,1984-04-26,12,1
1332,54,Player1332,Last1332,Forward,Argentina,2000-02-09,55,1
1333,54,Player1333,Last1333,Midfielder,India,1983-04-20,78,1
1334,54,Player1334,Last1334,Forward,Argentina,1997-02-11,2,1
1335,54,Player1335,Last1335,Defender,Brazil,1988-10-12,57,1
1336,54,Player1336,Last1336,Defender,Argentina,1987-03-28,18,1
1337,54,Player1337,Last1337,Goalkeeper,Italy,2000-12-16,59,1
1338,54,Player1338,Last1338,Forward,France,2000-11-18,55,1
1339,54,Player1339,Last1339,Defender,Netherlands,1989-09-27,41,1
1340,54,Player1340,Last1340,Midfielder,Argentina,1999-01-21,6,1
1341,54,Player1341,Last1341,Goalkeeper,Spain,2004-11-05,2,1
1342,54,Player1342,Last1342,Midfielder,England,1994-07-27,89,1
1343,54,Player1343,Last1343,Defender,Portugal,1986-08-04,98,1
1344,54,Player1344,Last1344,Defender,Germany,1995-05-06,57,1
1345,54,Player1345,Last1345,Defender,Italy,1983-01-15,52,1
1346,54,Player1346,Last1346,Goalkeeper,Portugal,2001-06-07,22,1
1347,54,Player1347,Last1347,Defender,Netherlands,1989-03-06,32,1
1348,54,Player1348,Last1348,Defender,France,1989-10-05,22,1
1349,54,Player1349,Last1349,Defender,Netherlands,1994-03-17,40,1
1350,54,Player1350,Last1350,Goalkeeper,Italy,1994-04-19,58,1
1351,55,Player1351,Last1351,Defender,Netherlands,1995-06-08,24,1
1352,55,Player1352,Last1352,Goalkeeper,India,1996-04-03,65,1
1353,55,Player1353,Last1353,Goalkeeper,Germany,1990-06-15,45,1
1354,55,Player1354,Last1354,Forward,Italy,1983-10-27,20,1
1355,55,Player1355,Last1355,Forward,Argentina,2005-11-07,52,1
1356,55,Player1356,Last1356,Goalkeeper,Argentina,1988-11-18,78,1
1357,55,Player1357,Last1357,Forward,Brazil,1989-09-13,67,1
1358,55,Player1358,Last1358,Defender,Netherlands,1983-07-24,79,1
1359,55,Player1359,Last1359,Midfielder,England,1996-06-14,9,1
1360,55,Player1360,Last1360,Forward,Brazil,1992-08-21,96,1
1361,55,Player1361,Last1361,Midfielder,Germany,1993-09-07,93,1
1362,55,Player1362,Last1362,Forward,Argentina,1995-04-06,15,1
1363,55,Player1363,Last1363,Defender,Spain,1991-01-24,1,1
1364,55,Player1364,Last1364,Midfielder,Germany,1989-06-09,52,1
1365,55,Player1365,Last1365,Goalkeeper,France,1989-05-07,99,1
1366,55,Player1366,Last1366,Defender,Netherlands,2004-08-06,28,1
1367,55,Player1367,Last1367,Defender,Italy,1991-06-12,93,1
1368,55,Player1368,Last1368,Goalkeeper,England,2004-07-17,65,1
1369,55,Player1369,Last1369,Defender,England,1985-12-10,71,1
1370,55,Player1370,Last1370,Midfielder,Portugal,2002-07-28,91,1
1371,55,Player1371,Last1371,Midfielder,England,2005-11-27,39,1
1372,55,Player1372,Last1372,Forward,Spain,1992-04-10,2,1
1373,55,Player1373,Last1373,Goalkeeper,Brazil,2002-02-16,26,1
1374,55,Player1374,Last1374,Goalkeeper,Netherlands,1983-08-07,52,1
1375,55,Player1375,Last1375,Goalkeeper,Germany,2001-05-03,78,1
1376,56,Player1376,Last1376,Midfielder,Spain,1997-12-15,7,1
1377,56,Player1377,Last1377,Goalkeeper,Spain,1987-01-15,80,1
1378,56,Player1378,Last1378,Goalkeeper,Germany,1987-09-09,18,1
1379,56,Player1379,Last1379,Midfielder,Argentina,2003-12-07,14,1
1380,56,Player1380,Last1380,Goalkeeper,Spain,1993-04-11,70,1
1381,56,Player1381,Last1381,Goalkeeper,Germany,1991-12-27,66,1
1382,56,Player1382,Last1382,Defender,France,1989-07-16,53,1
1383,56,Player1383,Last1383,Goalkeeper,Argentina,1994-05-21,31,1
1384,56,Player1384,Last1384,Defender,Portugal,1987-11-15,83,1
1385,56,Player1385,Last1385,Defender,Brazil,1987-06-14,55,1
1386,56,Player1386,Last1386,Defender,Germany,1993-10-03,73,1
1387,56,Player1387,Last1387,Midfielder,India,1984-02-10,38,1
1388,56,Player1388,Last1388,Forward,Spain,1986-05-05,29,1
1389,56,Player1389,Last1389,Defender,England,1986-09-20,56,1
1390,56,Player1390,Last1390,Defender,Brazil,2002-04-02,22,1
1391,56,Player1391,Last1391,Midfielder,England,1987-10-07,79,1
1392,56,Player1392,Last1392,Defender,Argentina,2005-09-20,58,1
1393,56,Player1393,Last1393,Forward,Italy,1997-12-16,5,1
1394,56,Player1394,Last1394,Defender,India,1999-01-24,39,1
1395,56,Player1395,Last1395,Goalkeeper,Argentina,1999-01-09,76,1
1396,56,Player1396,Last1396,Defender,Netherlands,2004-09-20,16,1
1397,56,Player1397,Last1397,Defender,Germany,1995-01-12,91,1
1398,56,Player1398,Last1398,Forward,Netherlands,1991-03-01,87,1
1399,56,Player1399,Last1399,Forward,Germany,2005-03-12,4,1
1400,56,Player1400,Last1400,Defender,India,2003-07-06,60,1
1401,57,Player1401,Last1401,Defender,India,1991-05-07,90,1
1402,57,Player1402,Last1402,Goalkeeper,Germany,1992-01-10,88,1
1403,57,Player1403,Last1403,Forward,Brazil,1993-02-03,41,1
1404,57,Player1404,Last1404,Defender,France,2002-10-26,83,1
1405,57,Player1405,Last1405,Goalkeeper,Spain,1997-11-18,82,1
1406,57,Player1406,Last1406,Forward,Argentina,1999-11-09,29,1
1407,57,Player1407,Last1407,Defender,Netherlands,1995-11-05,93,1
1408,57,Player1408,Last1408,Defender,India,2003-02-08,88,1
1409,57,Player1409,Last1409,Goalkeeper,India,1998-01-13,83,1
1410,57,Player1410,Last1410,Goalkeeper,Germany,1999-05-21,39,1
1411,57,Player1411,Last1411,Goalkeeper,Italy,1984-11-04,90,1
1412,57,Player1412,Last1412,Defender,Argentina,2001-02-23,29,1
1413,57,Player1413,Last1413,Defender,Brazil,2003-05-12,57,1
1414,57,Player1414,Last1414,Defender,Brazil,1989-02-15,70,1
1415,57,Player1415,Last1415,Defender,Brazil,1987-01-22,7,1
1416,57,Player1416,Last1416,Forward,Argentina,1997-05-06,71,1
1417,57,Player1417,Last1417,Forward,Argentina,1985-03-05,54,1
1418,57,Player1418,Last1418,Forward,India,1984-04-04,10,1
1419,57,Player1419,Last1419,Forward,Brazil,1999-07-15,90,1
1420,57,Player1420,Last1420,Forward,Portugal,1994-09-26,68,1
1421,57,Player1421,Last1421,Forward,Argentina,1999-10-03,71,1
1422,57,Player1422,Last1422,Goalkeeper,Portugal,1997-04-12,94,1
1423,57,Player1423,Last1423,Forward,Germany,1983-12-04,86,1
1424,57,Player1424,Last1424,Defender,Portugal,1988-03-24,13,1
1425,57,Player1425,Last1425,Defender,India,1995-12-21,10,1
1426,58,Player1426,Last1426,Defender,Netherlands,1997-11-15,55,1
1427,58,Player1427,Last1427,Midfielder,Spain,1994-07-20,23,1
1428,58,Player1428,Last1428,Midfielder,India,1987-03-15,17,1
1429,58,Player1429,Last1429,Midfielder,Netherlands,1993-03-15,32,1
1430,58,Player1430,Last1430,Goalkeeper,Netherlands,1989-03-27,61,1
1431,58,Player1431,Last1431,Forward,Brazil,1985-07-23,11,1
1432,58,Player1432,Last1432,Defender,Spain,1984-01-22,93,1
1433,58,Player1433,Last1433,Forward,Argentina,1988-05-13,1,1
1434,58,Player1434,Last1434,Goalkeeper,England,1987-10-02,63,1
1435,58,Player1435,Last1435,Forward,Brazil,1998-09-08,1,1
1436,58,Player1436,Last1436,Goalkeeper,France,1985-11-13,39,1
1437,58,Player1437,Last1437,Midfielder,France,1984-01-03,65,1
1438,58,Player1438,Last1438,Goalkeeper,India,1986-04-22,63,1
1439,58,Player1439,Last1439,Midfielder,Argentina,1986-09-02,3,1
1440,58,Player1440,Last1440,Midfielder,Argentina,1998-12-24,25,1
1441,58,Player1441,Last1441,Midfielder,Germany,1988-06-10,48,1
1442,58,Player1442,Last1442,Defender,Brazil,2005-07-17,41,1
1443,58,Player1443,Last1443,Goalkeeper,Brazil,2000-05-25,26,1
1444,58,Player1444,Last1444,Defender,Spain,1993-01-05,26,1
1445,58,Player1445,Last1445,Forward,Germany,1988-07-12,74,1
1446,58,Player1446,Last1446,Defender,India,2005-03-02,77,1
1447,58,Player1447,Last1447,Goalkeeper,Italy,1996-06-20,89,1
1448,58,Player1448,Last1448,Defender,Netherlands,1989-09-25,16,1
1449,58,Player1449,Last1449,Goalkeeper,Brazil,1985-02-20,35,1
1450,58,Player1450,Last1450,Midfielder,India,2003-03-02,10,1
1451,59,Player1451,Last1451,Midfielder,Germany,1994-09-17,56,1
1452,59,Player1452,Last1452,Defender,Argentina,1993-02-22,49,1
1453,59,Player1453,Last1453,Defender,Netherlands,2003-10-07,52,1
1454,59,Player1454,Last1454,Midfielder,Spain,1998-09-14,36,1
1455,59,Player1455,Last1455,Goalkeeper,England,1999-06-02,8,1
1456,59,Player1456,Last1456,Defender,Netherlands,1999-11-20,81,1
1457,59,Player1457,Last1457,Midfielder,Brazil,1992-09-02,79,1
1458,59,Player1458,Last1458,Goalkeeper,Portugal,1997-08-20,89,1
1459,59,Player1459,Last1459,Defender,India,1999-07-03,41,1
1460,59,Player1460,Last1460,Defender,Germany,1990-11-09,84,1
1461,59,Player1461,Last1461,Forward,France,2004-12-18,65,1
1462,59,Player1462,Last1462,Midfielder,England,1991-04-25,75,1
1463,59,Player1463,Last1463,Defender,France,1997-12-20,79,1
1464,59,Player1464,Last1464,Goalkeeper,England,1993-07-19,53,1
1465,59,Player1465,Last1465,Forward,England,2002-03-10,21,1
1466,59,Player1466,Last1466,Midfielder,Spain,2004-07-26,32,1
1467,59,Player1467,Last1467,Forward,Argentina,1987-05-18,58,1
1468,59,Player1468,Last1468,Goalkeeper,England,1983-06-01,71,1
1469,59,Player1469,Last1469,Forward,France,1989-03-10,65,1
1470,59,Player1470,Last1470,Midfielder,Portugal,2005-07-16,45,1
1471,59,Player1471,Last1471,Forward,Argentina,1987-02-24,74,1
1472,59,Player1472,Last1472,Goalkeeper,Portugal,2000-07-07,74,1
1473,59,Player1473,Last1473,Forward,Spain,1989-05-13,82,1
1474,59,Player1474,Last1474,Midfielder,Brazil,1988-08-24,2,1
1475,59,Player1475,Last1475,Defender,Brazil,1999-04-25,57,1
1476,60,Player1476,Last1476,Forward,Argentina,1993-07-05,17,1
1477,60,Player1477,Last1477,Midfielder,France,2005-02-15,94,1
1478,60,Player1478,Last1478,Goalkeeper,Brazil,1985-01-26,95,1
1479,60,Player1479,Last1479,Defender,Germany,1995-10-13,71,1
1480,60,Player1480,Last1480,Midfielder,Brazil,2001-07-23,60,1
1481,60,Player1481,Last1481,Midfielder,Argentina,1993-04-09,93,1
1482,60,Player1482,Last1482,Forward,Spain,1993-06-17,23,1
1483,60,Player1483,Last1483,Forward,Germany,1986-09-02,90,1
1484,60,Player1484,Last1484,Forward,Spain,1996-12-26,92,1
1485,60,Player1485,Last1485,Goalkeeper,Germany,1999-09-23,31,1
1486,60,Player1486,Last1486,Goalkeeper,Portugal,1990-07-11,41,1
1487,60,Player1487,Last1487,Goalkeeper,Italy,1990-01-21,80,1
1488,60,Player1488,Last1488,Forward,Italy,2002-05-07,32,1
1489,60,Player1489,Last1489,Midfielder,Portugal,1999-07-06,20,1
1490,60,Player1490,Last1490,Goalkeeper,France,1990-06-06,94,1
1491,60,Player1491,Last1491,Midfielder,Netherlands,1999-04-08,54,1
1492,60,Player1492,Last1492,Forward,Portugal,1985-01-01,86,1
1493,60,Player1493,Last1493,Forward,Brazil,1984-02-28,3,1
1494,60,Player1494,Last1494,Midfielder,Spain,2003-12-10,96,1
1495,60,Player1495,Last1495,Goalkeeper,Netherlands,1996-08-11,8,1
1496,60,Player1496,Last1496,Midfielder,Germany,2002-05-06,71,1
1497,60,Player1497,Last1497,Goalkeeper,Netherlands,1998-08-27,56,1
1498,60,Player1498,Last1498,Defender,Brazil,1997-11-05,11,1
1499,60,Player1499,Last1499,Goalkeeper,India,1994-02-09,86,1
1500,60,Player1500,Last1500,Midfielder,India,1988-02-26,14,1
1501,61,Player1501,Last1501,Forward,Brazil,1990-08-22,65,1
1502,61,Player1502,Last1502,Forward,Germany,2002-08-20,14,1
1503,61,Player1503,Last1503,Forward,Brazil,1995-09-21,19,1
1504,61,Player1504,Last1504,Forward,Netherlands,1987-02-27,55,1
1505,61,Player1505,Last1505,Defender,Spain,2004-10-10,42,1
1506,61,Player1506,Last1506,Defender,Argentina,2002-06-11,68,1
1507,61,Player1507,Last1507,Goalkeeper,Argentina,1998-07-16,8,1
1508,61,Player1508,Last1508,Midfielder,Germany,1998-08-23,8,1
1509,61,Player1509,Last1509,Forward,India,1998-02-12,99,1
1510,61,Player1510,Last1510,Forward,India,2000-04-11,96,1
1511,61,Player1511,Last1511,Goalkeeper,Argentina,2005-05-13,57,1
1512,61,Player1512,Last1512,Forward,Argentina,1986-07-28,67,1
1513,61,Player1513,Last1513,Defender,Germany,2002-01-26,87,1
1514,61,Player1514,Last1514,Midfielder,Argentina,1985-02-22,57,1
1515,61,Player1515,Last1515,Goalkeeper,Netherlands,2001-11-05,5,1
1516,61,Player1516,Last1516,Goalkeeper,Netherlands,2001-07-01,18,1
1517,61,Player1517,Last1517,Midfielder,India,1995-04-15,71,1
1518,61,Player1518,Last1518,Forward,England,2005-05-02,77,1
1519,61,Player1519,Last1519,Defender,Spain,2004-11-25,16,1
1520,61,Player1520,Last1520,Midfielder,Brazil,2001-03-07,52,1
1521,61,Player1521,Last1521,Midfielder,India,2002-12-03,91,1
1522,61,Player1522,Last1522,Midfielder,Portugal,1993-10-08,76,1
1523,61,Player1523,Last1523,Forward,Spain,2003-12-26,55,1
1524,61,Player1524,Last1524,Goalkeeper,Spain,1992-01-19,30,1
1525,61,Player1525,Last1525,Defender,Germany,1999-04-27,26,1
1526,62,Player1526,Last1526,Midfielder,Brazil,1999-01-01,98,1
1527,62,Player1527,Last1527,Defender,Italy,1983-12-01,66,1
1528,62,Player1528,Last1528,Goalkeeper,Germany,2004-04-23,56,1
1529,62,Player1529,Last1529,Forward,England,1999-01-05,62,1
1530,62,Player1530,Last1530,Defender,France,1989-08-06,44,1
1531,62,Player1531,Last1531,Forward,Netherlands,2002-04-16,98,1
1532,62,Player1532,Last1532,Goalkeeper,England,1990-08-23,75,1
1533,62,Player1533,Last1533,Defender,Germany,1991-09-19,82,1
1534,62,Player1534,Last1534,Forward,Netherlands,1990-11-10,84,1
1535,62,Player1535,Last1535,Midfielder,Spain,2004-02-02,65,1
1536,62,Player1536,Last1536,Defender,India,1994-06-10,80,1
1537,62,Player1537,Last1537,Forward,Netherlands,1984-04-09,38,1
1538,62,Player1538,Last1538,Defender,Brazil,2003-07-03,12,1
1539,62,Player1539,Last1539,Forward,Portugal,1992-11-12,39,1
1540,62,Player1540,Last1540,Midfielder,Spain,1985-04-18,88,1
1541,62,Player1541,Last1541,Goalkeeper,India,1992-03-16,66,1
1542,62,Player1542,Last1542,Forward,England,1985-02-01,41,1
1543,62,Player1543,Last1543,Midfielder,Spain,1985-06-13,2,1
1544,62,Player1544,Last1544,Goalkeeper,Germany,1998-02-05,5,1
1545,62,Player1545,Last1545,Defender,Portugal,1987-04-09,37,1
1546,62,Player1546,Last1546,Goalkeeper,Argentina,2003-07-24,11,1
1547,62,Player1547,Last1547,Midfielder,Germany,2001-02-18,17,1
1548,62,Player1548,Last1548,Midfielder,India,1988-02-26,80,1
1549,62,Player1549,Last1549,Midfielder,England,1999-06-05,10,1
1550,62,Player1550,Last1550,Goalkeeper,India,1993-03-17,28,1
1551,63,Player1551,Last1551,Goalkeeper,Portugal,1985-09-19,49,1
1552,63,Player1552,Last1552,Defender,Brazil,1987-06-16,82,1
1553,63,Player1553,Last1553,Goalkeeper,India,1988-05-12,95,1
1554,63,Player1554,Last1554,Forward,Argentina,2001-07-28,27,1
1555,63,Player1555,Last1555,Defender,India,2002-04-01,59,1
1556,63,Player1556,Last1556,Midfielder,Italy,1995-08-02,8,1
1557,63,Player1557,Last1557,Midfielder,Brazil,1999-10-26,65,1
1558,63,Player1558,Last1558,Midfielder,Netherlands,2003-04-07,73,1
1559,63,Player1559,Last1559,Midfielder,Argentina,2001-10-27,23,1
1560,63,Player1560,Last1560,Defender,England,1988-10-13,29,1
1561,63,Player1561,Last1561,Forward,Italy,1988-06-06,5,1
1562,63,Player1562,Last1562,Midfielder,Portugal,1988-04-24,78,1
1563,63,Player1563,Last1563,Goalkeeper,France,1999-01-11,33,1
1564,63,Player1564,Last1564,Midfielder,France,2001-02-19,29,1
1565,63,Player1565,Last1565,Defender,India,1996-09-05,27,1
1566,63,Player1566,Last1566,Defender,Germany,2003-11-12,30,1
1567,63,Player1567,Last1567,Goalkeeper,Portugal,1984-09-07,65,1
1568,63,Player1568,Last1568,Midfielder,Portugal,1986-01-06,56,1
1569,63,Player1569,Last1569,Forward,Brazil,1990-07-18,25,1
1570,63,Player1570,Last1570,Goalkeeper,Argentina,1994-08-23,86,1
1571,63,Player1571,Last1571,Goalkeeper,Argentina,1993-04-23,33,1
1572,63,Player1572,Last1572,Goalkeeper,France,2005-12-08,4,1
1573,63,Player1573,Last1573,Midfielder,Brazil,1984-12-15,66,1
1574,63,Player1574,Last1574,Goalkeeper,Brazil,1999-06-25,9,1
1575,63,Player1575,Last1575,Goalkeeper,Argentina,1999-06-08,43,1
1576,64,Player1576,Last1576,Forward,Brazil,1987-11-15,38,1
1577,64,Player1577,Last1577,Forward,Germany,1995-08-27,21,1
1578,64,Player1578,Last1578,Midfielder,France,1992-01-09,7,1
1579,64,Player1579,Last1579,Defender,Germany,1992-04-22,79,1
1580,64,Player1580,Last1580,Midfielder,Netherlands,1999-05-05,74,1
1581,64,Player1581,Last1581,Goalkeeper,Spain,1986-01-01,16,1
1582,64,Player1582,Last1582,Forward,Italy,2003-08-22,17,1
1583,64,Player1583,Last1583,Goalkeeper,Argentina,1991-08-10,55,1
1584,64,Player1584,Last1584,Forward,Argentina,1987-08-01,35,1
1585,64,Player1585,Last1585,Goalkeeper,Germany,1993-07-06,19,1
1586,64,Player1586,Last1586,Goalkeeper,Italy,1987-01-06,67,1
1587,64,Player1587,Last1587,Midfielder,India,2000-08-01,56,1
1588,64,Player1588,Last1588,Goalkeeper,England,2003-09-27,35,1
1589,64,Player1589,Last1589,Midfielder,Argentina,1994-02-10,10,1
1590,64,Player1590,Last1590,Forward,France,1991-06-08,12,1
1591,64,Player1591,Last1591,Forward,Germany,2000-03-09,56,1
1592,64,Player1592,Last1592,Defender,Netherlands,1984-07-12,19,1
1593,64,Player1593,Last1593,Forward,Portugal,2002-08-11,59,1
1594,64,Player1594,Last1594,Defender,Netherlands,1990-10-07,24,1
1595,64,Player1595,Last1595,Defender,Italy,1994-01-22,11,1
1596,64,Player1596,Last1596,Midfielder,India,2001-11-09,99,1
1597,64,Player1597,Last1597,Defender,Italy,2002-08-01,21,1
1598,64,Player1598,Last1598,Defender,Italy,1992-12-06,30,1
1599,64,Player1599,Last1599,Defender,India,2004-04-28,48,1
1600,64,Player1600,Last1600,Forward,France,1999-08-14,27,1
1601,65,Player1601,Last1601,Defender,England,1983-08-04,58,1
1602,65,Player1602,Last1602,Goalkeeper,England,1999-05-07,27,1
1603,65,Player1603,Last1603,Midfielder,England,2001-08-28,5,1
1604,65,Player1604,Last1604,Forward,Spain,1996-12-14,95,1
1605,65,Player1605,Last1605,Forward,England,1995-12-07,33,1
1606,65,Player1606,Last1606,Midfielder,Portugal,1995-11-15,13,1
1607,65,Player1607,Last1607,Midfielder,Brazil,1995-08-24,46,1
1608,65,Player1608,Last1608,Forward,India,2000-05-03,88,1
1609,65,Player1609,Last1609,Goalkeeper,Spain,1983-03-24,79,1
1610,65,Player1610,Last1610,Defender,France,1983-08-03,16,1
1611,65,Player1611,Last1611,Forward,France,1994-02-03,63,1
1612,65,Player1612,Last1612,Forward,Spain,1989-08-27,43,1
1613,65,Player1613,Last1613,Midfielder,France,1999-12-21,71,1
1614,65,Player1614,Last1614,Midfielder,England,1983-05-12,84,1
1615,65,Player1615,Last1615,Forward,Portugal,1997-09-21,64,1
1616,65,Player1616,Last1616,Defender,Brazil,1996-12-27,21,1
1617,65,Player1617,Last1617,Defender,Spain,1984-01-04,63,1
1618,65,Player1618,Last1618,Goalkeeper,Argentina,2001-06-24,45,1
1619,65,Player1619,Last1619,Goalkeeper,Portugal,1983-04-10,51,1
1620,65,Player1620,Last1620,Defender,England,1995-08-27,83,1
1621,65,Player1621,Last1621,Defender,Germany,2000-08-02,78,1
1622,65,Player1622,Last1622,Goalkeeper,Portugal,1985-05-27,1,1
1623,65,Player1623,Last1623,Midfielder,Brazil,1984-09-10,30,1
1624,65,Player1624,Last1624,Forward,Argentina,1984-01-14,22,1
1625,65,Player1625,Last1625,Defender,England,2005-01-22,11,1
1626,66,Player1626,Last1626,Defender,Netherlands,1998-12-10,34,1
1627,66,Player1627,Last1627,Defender,Germany,1984-05-14,29,1
1628,66,Player1628,Last1628,Defender,Netherlands,1983-02-21,54,1
1629,66,Player1629,Last1629,Defender,Spain,2004-08-28,4,1
1630,66,Player1630,Last1630,Goalkeeper,France,2002-03-26,54,1
1631,66,Player1631,Last1631,Goalkeeper,Spain,2000-02-07,4,1
1632,66,Player1632,Last1632,Defender,Argentina,1993-01-06,89,1
1633,66,Player1633,Last1633,Defender,Spain,1993-04-10,24,1
1634,66,Player1634,Last1634,Goalkeeper,France,1987-03-06,7,1
1635,66,Player1635,Last1635,Midfielder,Italy,1991-07-06,55,1
1636,66,Player1636,Last1636,Defender,Brazil,1996-06-27,54,1
1637,66,Player1637,Last1637,Goalkeeper,Spain,1987-09-20,54,1
1638,66,Player1638,Last1638,Defender,Netherlands,1995-10-13,83,1
1639,66,Player1639,Last1639,Forward,Netherlands,1996-08-23,21,1
1640,66,Player1640,Last1640,Defender,Spain,1993-11-07,17,1
1641,66,Player1641,Last1641,Forward,Italy,1997-04-11,43,1
1642,66,Player1642,Last1642,Forward,Brazil,1985-06-21,5,1
1643,66,Player1643,Last1643,Forward,Spain,1983-01-10,97,1
1644,66,Player1644,Last1644,Goalkeeper,Portugal,1989-07-24,92,1
1645,66,Player1645,Last1645,Defender,Italy,1984-09-05,14,1
1646,66,Player1646,Last1646,Defender,Portugal,1997-08-17,12,1
1647,66,Player1647,Last1647,Midfielder,India,1997-09-19,57,1
1648,66,Player1648,Last1648,Forward,Argentina,2002-04-09,10,1
1649,66,Player1649,Last1649,Defender,Netherlands,2001-01-22,25,1
1650,66,Player1650,Last1650,Forward,Netherlands,1989-08-27,50,1
1651,67,Player1651,Last1651,Goalkeeper,England,2002-03-14,60,1
1652,67,Player1652,Last1652,Goalkeeper,Italy,1998-12-22,26,1
1653,67,Player1653,Last1653,Midfielder,Netherlands,1997-10-20,63,1
1654,67,Player1654,Last1654,Goalkeeper,Italy,1999-08-23,49,1
1655,67,Player1655,Last1655,Defender,Argentina,1989-01-20,41,1
1656,67,Player1656,Last1656,Goalkeeper,Brazil,2003-08-18,51,1
